Phosphatidate cytidylyltransferase (EC 2.7.7.41)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
Phosphatidylserine decarboxylase (EC 4.1.1.65)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
Phosphatidylglycerophosphatase A (EC 3.1.3.27)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
Phosphatidylglycerophosphatase B (EC 3.1.3.27)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
Cardiolipin synthetase (EC 2.7.8.-)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
Alpha-glycerophosphate oxidase (EC 1.1.3.21)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
Glycerol-1-phosphate dehydrogenase [NAD(P)] (EC 1.1.1.261)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
Serine hydroxymethyltransferase (EC 2.1.2.1)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine Biosynthesis
Low-specificity L-threonine aldolase (EC 4.1.2.48)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine Biosynthesis
L-threonine 3-dehydrogenase (EC 1.1.1.103)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine Biosynthesis
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine Biosynthesis
Glycine riboswitch	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine Biosynthesis
Serine transporter	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
L-serine dehydratase (EC 4.3.1.17)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
L-serine dehydratase, alpha subunit (EC 4.3.1.17)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
L-serine dehydratase, beta subunit (EC 4.3.1.17)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Threonine dehydratase, catabolic (EC 4.3.1.19)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
D-serine ammonia-lyase (EC 4.3.1.18)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
D-serine dehydratase transcriptional activator	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
D-serine permease DsdX	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Serine hydroxymethyltransferase (EC 2.1.2.1)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P1 protein) (EC 1.4.4.2)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P2 protein) (EC 1.4.4.2)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Glycine cleavage system H protein	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Cystathionine beta-synthase (EC 4.2.1.22)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Cystathionine gamma-lyase (EC 4.4.1.1)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Phosphoserine phosphatase (EC 3.1.3.3)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Phosphoserine aminotransferase (EC 2.6.1.52)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Glycerate kinase (EC 2.7.1.31)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Monoamine oxidase (1.4.3.4)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Seryl-tRNA synthetase (EC 6.1.1.11)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
D-serine/D-alanine/glycine transporter	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
L-serine dehydratase 1 (EC 4.3.1.17)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine and Serine Utilization
Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Glycine cleavage system H protein	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Glycine cleavage system transcriptional activator GcvA	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Glycine cleavage system transcriptional antiactivator GcvR	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P1 protein) (EC 1.4.4.2)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P2 protein) (EC 1.4.4.2)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Glycine riboswitch	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine cleavage system
Glycine reductase component B alpha subunit (EC 1.21.4.2)	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Glycine reductase component B beta subunit (EC 1.21.4.2)	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Glycine reductase component B gamma subunit (EC 1.21.4.2)	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Sarcosine reductase component B alpha subunit (EC 1.21.4.3)	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Sarcosine reductase component B beta subunit (EC 1.21.4.3)	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Betaine reductase component B alpha subunit (EC 1.21.4.4)	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Betaine reductase component B beta subunit (EC 1.21.4.4)	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Glycine/sarcosine/betaine reductase protein A	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Glycine/sarcosine/betaine reductase component C chain 1	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Glycine/sarcosine/betaine reductase component C chain 2	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Thioredoxin	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
Thioredoxin reductase (EC 1.8.1.9)	Protein Metabolism	Selenoproteins	Glycine reductase, sarcosine reductase and betaine reductase
1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	Carbohydrates	Polysaccharides	Glycogen metabolism
4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)	Carbohydrates	Polysaccharides	Glycogen metabolism
Alpha-glucosidase, family 31 of glycosyl hydrolases, COG1501	Carbohydrates	Polysaccharides	Glycogen metabolism
Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	Carbohydrates	Polysaccharides	Glycogen metabolism
Glycogen biosynthesis protein GlgD, glucose-1-phosphate adenylyltransferase family	Carbohydrates	Polysaccharides	Glycogen metabolism
Glycogen branching enzyme, GH-57-type, archaeal (EC 2.4.1.18)	Carbohydrates	Polysaccharides	Glycogen metabolism
Glycogen debranching enzyme (EC 3.2.1.-)	Carbohydrates	Polysaccharides	Glycogen metabolism
Glycogen phosphorylase (EC 2.4.1.1)	Carbohydrates	Polysaccharides	Glycogen metabolism
Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)	Carbohydrates	Polysaccharides	Glycogen metabolism
Maltodextrin phosphorylase (EC 2.4.1.1)	Carbohydrates	Polysaccharides	Glycogen metabolism
Predicted glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21), Actinobacterial type	Carbohydrates	Polysaccharides	Glycogen metabolism
Putative glycogen debranching enzyme, archaeal type, TIGR01561	Carbohydrates	Polysaccharides	Glycogen metabolism
(S)-2-hydroxy-acid oxidase (EC 1.1.3.15)	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
D-Lactate dehydrogenase, cytochrome c-dependent (EC 1.1.2.4)	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glycolate dehydrogenase (EC 1.1.99.14), FAD-binding subunit GlcE	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glycolate dehydrogenase (EC 1.1.99.14), iron-sulfur subunit GlcF	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glycolate dehydrogenase (EC 1.1.99.14), subunit GlcD	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glycolate oxidase (EC 1.1.3.15)	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glycolate permease	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glycolate utilization operon transcriptional activator GlcC	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glyoxylate reductase (EC 1.1.1.26)	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glyoxylate reductase (EC 1.1.1.79)	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Hydroxypyruvate reductase (EC 1.1.1.81)	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Hypothetical protein GlcG in glycolate utilization operon	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Phosphoglycolate phosphatase (EC 3.1.3.18)	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Phosphoglycolate phosphatase, archaeal type (EC 3.1.3.18)	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Putative phosphoglycolate phosphatase (EC 3.1.3.18 )	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Transcriptional regulator, LysR family, in glycolate utilization operon	Carbohydrates	Central carbohydrate metabolism	Glycolate, glyoxylate interconversions
Glucokinase (EC 2.7.1.2)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Hexokinase (EC 2.7.1.1)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Polyphosphate glucokinase (EC 2.7.1.63)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Glucose-6-phosphate isomerase (EC 5.3.1.9)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Glucose-6-phosphate isomerase, archaeal II (EC 5.3.1.9)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
6-phosphofructokinase (EC 2.7.1.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
6-phosphofructokinase class II (EC 2.7.1.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
6-phosphofructokinase, fungal/animal type (EC 2.7.1.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Pyrophosphate-dependent fructose 6-phosphate-1-kinase (EC 2.7.1.90)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Fructose-1,6-bisphosphatase, Bacillus type (EC 3.1.3.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Fructose-bisphosphate aldolase, archaeal class I (EC 4.1.2.13)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Predicted Fructose-bisphosphate aldolase (EC 4.1.2.13) in Geobacter	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Triosephosphate isomerase (EC 5.3.1.1)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
NADPH-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.13)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Glyceraldehyde-3-phosphate dehydrogenase (NADP(+)) (EC 1.2.1.9)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Phosphoglycerate kinase (EC 2.7.2.3)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Phosphoglycerate mutase (EC 5.4.2.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Enolase (EC 4.2.1.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Pyruvate kinase (EC 2.7.1.40)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Phosphoenolpyruvate synthase (EC 2.7.9.2)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Pyruvate,phosphate dikinase (EC 2.7.9.1)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Pyruvate-utilizing enzyme, similar to phosphoenolpyruvate synthase	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Putative phosphoenolpyruvate synthase/pyruvate phosphate dikinase, N-terminal domain	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Putative phosphoenolpyruvate synthase/pyruvate phosphate dikinase, C-terminal domain	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis
Glucokinase (EC 2.7.1.2)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis in Streptococci
Hexokinase (EC 2.7.1.1)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis in Streptococci
Glucose-6-phosphate isomerase (EC 5.3.1.9)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis in Streptococci
6-phosphofructokinase (EC 2.7.1.11)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis in Streptococci
Pyruvate kinase (EC 2.7.1.40)	Carbohydrates	Central carbohydrate metabolism	Glycolysis and Gluconeogenesis in Streptococci
